time,gFx,gFy,gFz,TgF
8.957020372,0.6594,0.3014,-0.1131,0.734
8.95950631,0.6540,0.3053,-0.1102,0.730
8.962732612,0.6476,0.2975,-0.1126,0.722
8.965308133,0.6496,0.2961,-0.0966,0.720
8.96779454,0.6457,0.3029,-0.0873,0.718
8.970342873,0.6437,0.3033,-0.0809,0.716
8.972835478,0.6451,0.3004,-0.0794,0.716
8.974841259,0.6437,0.2970,-0.0712,0.712
8.97723053,0.6456,0.3024,-0.0692,0.716
8.979774697,0.6574,0.3082,-0.0673,0.729
8.982716208,0.6721,0.3131,-0.0604,0.744
8.984981416,0.6975,0.3349,-0.0477,0.775
8.987356,0.7254,0.3549,-0.0292,0.808
8.989854333,0.7464,0.3665,-0.0439,0.833
8.994951313,0.7567,0.3767,-0.0419,0.846
8.995247146,0.7664,0.3942,-0.0424,0.863
8.997637407,0.7821,0.4078,-0.0477,0.883
9.000201522,0.8002,0.4302,-0.0370,0.909
9.002754231,0.8168,0.4526,-0.0248,0.934
9.00572121,0.8403,0.4764,-0.0292,0.966
9.00824121,0.8726,0.5094,-0.0248,1.011
9.010841158,0.8995,0.5430,-0.0038,1.051
9.013215638,0.9371,0.5785,0.0049,1.101
9.015499232,0.9679,0.6168,0.0054,1.148
9.017707617,0.9958,0.6456,0.0142,1.187
9.020291003,1.0252,0.6767,0.0220,1.229
9.022726368,1.0491,0.7083,0.0220,1.266
9.02589616,1.0653,0.7374,0.0264,1.296
9.027819285,1.0858,0.7612,0.0342,1.326
9.030440015,1.1049,0.7821,0.0376,1.354
9.032947515,1.1210,0.7957,0.0425,1.375
9.0356359,1.1332,0.8055,0.0455,1.391
9.037940588,1.1420,0.8225,0.0479,1.408
9.040993557,1.1518,0.8264,0.0357,1.418
9.043997568,1.1552,0.8283,0.0293,1.422
9.046382308,1.1533,0.8200,0.0235,1.415
9.048772881,1.1518,0.8088,0.0103,1.407
9.05126835,1.1371,0.7894,-0.0107,1.384
9.053795225,1.1200,0.7636,-0.0277,1.356
9.055741527,1.1083,0.7369,-0.0409,1.332
9.058363246,1.0887,0.6999,-0.0599,1.296
9.061099184,1.0628,0.6625,-0.0687,1.254
9.063914601,1.0403,0.6193,-0.0761,1.213
9.065736997,1.0144,0.5789,-0.0809,1.171
9.068321841,0.9806,0.5401,-0.0824,1.123
9.071358925,0.9484,0.4992,-0.0834,1.075
9.073351165,0.9171,0.4657,-0.0961,1.033
9.076019186,0.8824,0.4345,-0.1019,0.989
9.078462988,0.8525,0.4132,-0.1088,0.954
9.081318718,0.8271,0.3904,-0.1073,0.921
9.084153874,0.8060,0.3758,-0.1190,0.897
9.086646426,0.7777,0.3631,-0.1253,0.867
9.089182364,0.7552,0.3471,-0.1283,0.841
9.091754344,0.7303,0.3340,-0.1400,0.815
9.094467313,0.7166,0.3320,-0.1410,0.802
9.096380386,0.7043,0.3262,-0.1405,0.789
9.098714032,0.6936,0.3170,-0.1400,0.775
9.101446897,0.6892,0.3131,-0.1380,0.769
9.104433511,0.6799,0.3096,-0.1356,0.759
9.106226376,0.6721,0.3082,-0.1332,0.751
9.109284085,0.6647,0.3014,-0.1327,0.742
9.111754554,0.6633,0.2994,-0.1302,0.739
9.11462169,0.6608,0.3038,-0.1283,0.739
9.116645909,0.6633,0.3029,-0.1219,0.739
9.118981378,0.6598,0.2970,-0.1224,0.734
9.122128044,0.6534,0.2999,-0.1190,0.729
9.124909086,0.6564,0.2941,-0.1121,0.728
9.127289972,0.6525,0.2922,-0.1116,0.724
9.129893931,0.6583,0.2960,-0.1005,0.729
9.132360962,0.6608,0.2951,-0.0985,0.730
9.134998775,0.6569,0.2989,-0.1029,0.729
9.136819713,0.6638,0.3038,-0.1049,0.737
9.139250077,0.6716,0.3116,-0.0975,0.747
9.142156536,0.6823,0.3189,-0.0936,0.759
9.145120338,0.6970,0.3286,-0.0873,0.776
9.14703013,0.7151,0.3432,-0.0761,0.797
9.149423256,0.7283,0.3553,-0.0765,0.814
9.152125339,0.7527,0.3718,-0.0687,0.842
9.154633725,0.7816,0.3937,-0.0639,0.877
9.157060496,0.8036,0.4136,-0.0511,0.905
9.159574038,0.8207,0.4360,-0.0414,0.930
9.162247528,0.8417,0.4642,-0.0253,0.962
9.165327059,0.8662,0.4949,-0.0292,0.998
9.167888049,0.8863,0.5245,-0.0233,1.030
9.170792893,0.9146,0.5566,-0.0126,1.071
9.173582216,0.9391,0.5901,-0.0053,1.109
9.175069456,0.9620,0.6227,-0.0034,1.146
9.177504456,0.9884,0.6451,0.0064,1.180
9.180011332,1.0124,0.6655,0.0206,1.212
9.183563259,1.0379,0.6917,0.0244,1.247
9.18516477,1.0525,0.7189,0.0308,1.275
9.187458416,1.0692,0.7369,0.0440,1.299
9.189919457,1.0833,0.7515,0.0362,1.319
9.192546906,1.0956,0.7661,0.0372,1.337
9.195255187,1.1088,0.7768,0.0440,1.354
9.197744198,1.1210,0.7841,0.0411,1.369
9.200062479,1.1288,0.7875,0.0293,1.377
9.202571803,1.1376,0.7889,0.0221,1.385
9.206052115,1.1361,0.7860,0.0216,1.382
9.20777498,1.1337,0.7787,0.0059,1.375
9.21039472,1.1264,0.7666,-0.0073,1.362
9.213326022,1.1215,0.7501,-0.0189,1.349
9.215174304,1.1058,0.7243,-0.0443,1.323
9.217829096,1.0931,0.7024,-0.0585,1.301
9.220263002,1.0775,0.6728,-0.0692,1.272
9.222917534,1.0555,0.6354,-0.0736,1.234
9.225411128,1.0310,0.6033,-0.0736,1.197
9.227985399,1.0114,0.5668,-0.0760,1.162
9.230490295,0.9806,0.5332,-0.0829,1.119
9.232995087,0.9586,0.5012,-0.0873,1.085
9.235850712,0.9317,0.4701,-0.0931,1.048
9.241637952,0.9028,0.4452,-0.1019,1.012
9.242081077,0.8745,0.4132,-0.1087,0.973
9.24320915,0.8510,0.3923,-0.1200,0.945
9.246335192,0.8260,0.3830,-0.1253,0.919
9.249024411,0.8001,0.3607,-0.1282,0.887
9.251324047,0.7796,0.3475,-0.1258,0.863
9.253817537,0.7590,0.3340,-0.1351,0.840
9.255833943,0.7414,0.3198,-0.1390,0.819
9.258388787,0.7297,0.3169,-0.1399,0.808
9.261384985,0.7175,0.3096,-0.1439,0.795
9.263957798,0.7082,0.3052,-0.1404,0.784
9.265732642,0.7013,0.3028,-0.1395,0.777
9.268291392,0.6955,0.2989,-0.1360,0.769
9.271399101,0.6906,0.2955,-0.1390,0.764
9.273464518,0.6828,0.2960,-0.1351,0.756
9.275970091,0.6769,0.2950,-0.1311,0.750
9.278582227,0.6720,0.2950,-0.1292,0.745
9.28128379,0.6588,0.2970,-0.1258,0.733
9.284187592,0.6573,0.3019,-0.1234,0.734
9.286740092,0.6519,0.2999,-0.1141,0.727
9.289187592,0.6451,0.2999,-0.1180,0.721
9.291747749,0.6431,0.2985,-0.1004,0.716
9.294380457,0.6392,0.2970,-0.0917,0.711
9.296192333,0.6421,0.3004,-0.0819,0.714
9.298907333,0.6368,0.2994,-0.0799,0.708
9.301457489,0.6333,0.2989,-0.0755,0.704
9.304470979,0.6387,0.3019,-0.0711,0.710
9.306617282,0.6529,0.3077,-0.0575,0.724
9.308853949,0.6622,0.3135,-0.0585,0.735
9.311670251,0.6700,0.3247,-0.0623,0.747
9.314573532,0.6916,0.3407,-0.0560,0.773
9.316453689,0.7224,0.3607,-0.0526,0.809
9.319043429,0.7605,0.3835,-0.0414,0.853
9.321555616,0.7849,0.4025,-0.0409,0.883
9.324769158,0.8035,0.4156,-0.0389,0.905
9.327173065,0.8206,0.4370,-0.0321,0.930
9.329714576,0.8299,0.4564,-0.0243,0.947
9.332246868,0.8519,0.4793,-0.0199,0.978
9.334767076,0.8730,0.5050,-0.0194,1.009
9.336730722,0.9014,0.5347,-0.0053,1.048
9.339256712,0.9356,0.5701,0.0060,1.096
9.341822493,0.9708,0.6032,0.0055,1.143
9.344974994,1.0011,0.6353,0.0123,1.186
9.346784317,1.0275,0.6669,0.0235,1.225
9.349393119,1.0549,0.6995,0.0240,1.266
9.35297989,1.0755,0.7218,0.0299,1.296
9.354595828,1.0965,0.7466,0.0411,1.327
9.357030464,1.1097,0.7709,0.0435,1.352
9.359565776,1.1302,0.7831,0.0445,1.376
9.362288381,1.1449,0.7952,0.0533,1.395
9.365183798,1.1547,0.8118,0.0455,1.412
9.367672548,1.1654,0.8176,0.0377,1.424
9.370235725,1.1767,0.8268,0.0338,1.438
9.372766299,1.1776,0.8205,0.0235,1.435
9.374895361,1.1718,0.8142,0.0118,1.427
9.377381716,1.1679,0.8035,-0.0033,1.418
9.379784424,1.1576,0.7865,-0.0165,1.400
9.382983591,1.1454,0.7583,-0.0409,1.374
9.388601665,1.1302,0.7320,-0.0653,1.348
9.389056561,1.1072,0.6995,-0.0731,1.312
9.389895571,1.0872,0.6591,-0.0765,1.274
9.392851978,1.0593,0.6183,-0.0834,1.229
9.395070936,1.0334,0.5780,-0.0931,1.188
9.397573697,1.0045,0.5395,-0.0906,1.144
9.400127395,0.9659,0.5007,-0.0989,1.092
9.402908333,0.9331,0.4739,-0.0994,1.051
9.405911875,0.9058,0.4418,-0.1024,1.013
9.40823526,0.8685,0.4132,-0.1121,0.968
9.410845261,0.8402,0.3855,-0.1136,0.931
9.413535782,0.8099,0.3674,-0.1204,0.897
9.415084845,0.7835,0.3529,-0.1277,0.869
9.418908387,0.7620,0.3354,-0.1321,0.843
9.420278803,0.7365,0.3276,-0.1321,0.817
9.423113908,0.7194,0.3198,-0.1365,0.799
9.426062137,0.7013,0.3087,-0.1409,0.779
9.427833596,0.6876,0.3038,-0.1429,0.765
9.430303648,0.6773,0.2965,-0.1395,0.752
9.432866357,0.6778,0.2921,-0.1434,0.752
9.435522711,0.6700,0.2887,-0.1419,0.743
9.43810443,0.6583,0.2936,-0.1390,0.734
9.441010993,0.6588,0.2911,-0.1414,0.734
9.442970785,0.6509,0.2883,-0.1311,0.724
9.446282764,0.6451,0.2863,-0.1287,0.717
9.44880589,0.6392,0.2863,-0.1297,0.712
9.451455161,0.6426,0.2809,-0.1341,0.714
9.454201098,0.6338,0.2834,-0.1341,0.707
9.455744536,0.6304,0.2839,-0.1238,0.702
9.458186568,0.6304,0.2804,-0.1063,0.698
9.461353443,0.6299,0.2834,-0.0994,0.698
9.463331099,0.6299,0.2834,-0.0931,0.697
9.465931464,0.6328,0.2819,-0.0868,0.698
9.468305944,0.6377,0.2853,-0.0843,0.704
9.472554486,0.6509,0.2980,-0.0863,0.721
9.473472871,0.6768,0.3174,-0.0726,0.751
9.476158757,0.7042,0.3315,-0.0667,0.781
9.478463184,0.7150,0.3412,-0.0662,0.795
9.481370424,0.7351,0.3500,-0.0614,0.816
9.484052351,0.7512,0.3650,-0.0584,0.837
9.486817768,0.7678,0.3757,-0.0526,0.856
9.489503758,0.7893,0.3947,-0.0379,0.883
9.491969852,0.8109,0.4185,-0.0301,0.913
9.494427613,0.8329,0.4399,-0.0243,0.942
9.496122353,0.8509,0.4647,-0.0223,0.970
9.498655582,0.8827,0.5026,-0.0145,1.016
9.50157152,0.9136,0.5434,-0.0087,1.063
9.504698395,0.9434,0.5736,0.0050,1.104
9.506287614,0.9747,0.6115,0.0186,1.151
9.508779958,1.0021,0.6475,0.0240,1.193
9.51285475,1.0260,0.6805,0.0245,1.231
9.513972771,1.0431,0.7092,0.0382,1.262
9.51953548,1.0676,0.7359,0.0445,1.297
9.519983501,1.0852,0.7597,0.0513,1.326
9.522029386,1.1019,0.7772,0.0631,1.350
9.524678449,1.1175,0.7923,0.0621,1.371
9.52727621,1.1356,0.8030,0.0660,1.392
9.529615377,1.1542,0.8108,0.0645,1.412
9.53847668,1.1620,0.8088,0.0548,1.417
9.539160326,1.1630,0.8103,0.0450,1.418
9.539412305,1.1669,0.8035,0.0289,1.417
9.539636315,1.1635,0.7942,0.0157,1.409
9.542285951,1.1551,0.7758,0.0040,1.391
9.544785847,1.1444,0.7554,-0.0243,1.371
9.546631785,1.1283,0.7310,-0.0507,1.345
9.549180483,1.1121,0.6941,-0.0648,1.313
9.552713712,1.0881,0.6596,-0.0687,1.274
9.555197098,1.0588,0.6280,-0.0775,1.233
9.557011786,1.0368,0.5877,-0.0790,1.194
9.559591421,1.0089,0.5488,-0.0848,1.152
9.562330797,0.9752,0.5172,-0.0843,1.107
9.565380693,0.9434,0.4866,-0.0936,1.066
9.567526422,0.9130,0.4598,-0.0940,1.027
9.570119704,0.8773,0.4283,-0.0975,0.981
9.572923298,0.8505,0.4083,-0.1024,0.949
9.57484835,0.8221,0.3883,-0.1165,0.917
9.577328038,0.7967,0.3684,-0.1233,0.886
9.579565225,0.7698,0.3543,-0.1238,0.856
9.582816892,0.7438,0.3436,-0.1287,0.829
9.584814393,0.7208,0.3315,-0.1370,0.805
9.587264862,0.7028,0.3242,-0.1375,0.786
9.589841841,0.6930,0.3120,-0.1419,0.773
9.59255455,0.6837,0.3043,-0.1419,0.762
9.595012623,0.6759,0.2970,-0.1497,0.753
9.598127519,0.6720,0.2950,-0.1453,0.748
9.59982554,0.6690,0.2941,-0.1439,0.745
9.603894499,0.6720,0.2926,-0.1399,0.746
9.605041686,0.6685,0.2916,-0.1326,0.741
9.608292937,0.6651,0.2950,-0.1307,0.739
9.610933249,0.6685,0.2916,-0.1321,0.741
9.613239448,0.6661,0.2960,-0.1370,0.742
9.615354239,0.6636,0.2941,-0.1253,0.737
9.617609083,0.6661,0.2980,-0.1204,0.740
9.620131063,0.6627,0.2989,-0.1189,0.737
9.623044188,0.6602,0.2994,-0.1136,0.734
9.625342782,0.6695,0.2985,-0.1053,0.741
9.628012834,0.6700,0.2999,-0.0906,0.740
9.63103622,0.6739,0.3043,-0.0852,0.744
9.632804397,0.6798,0.3043,-0.0765,0.749
9.635494971,0.6891,0.3092,-0.0687,0.758
9.637923981,0.7052,0.3213,-0.0672,0.778
9.640486638,0.7189,0.3281,-0.0628,0.793
9.643017471,0.7321,0.3431,-0.0589,0.811
9.646118305,0.7487,0.3577,-0.0540,0.832
9.648658253,0.7708,0.3747,-0.0487,0.858
9.651197264,0.7942,0.3927,-0.0414,0.887
9.653971847,0.8167,0.4136,-0.0389,0.916
9.655578827,0.8363,0.4389,-0.0384,0.945
9.658129087,0.8612,0.4642,-0.0311,0.979
9.660888619,0.8871,0.4900,-0.0126,1.014
9.667574245,0.9174,0.5239,-0.0106,1.057
9.668057891,0.9399,0.5546,-0.0043,1.091
9.668294766,0.9644,0.5843,0.0079,1.128
9.671084505,0.9903,0.6226,0.0109,1.170
9.673232214,1.0167,0.6504,0.0181,1.207
9.675962318,1.0417,0.6820,0.0191,1.245
9.678317944,1.0602,0.7053,0.0294,1.274
9.685376903,1.0764,0.7281,0.0338,1.300
9.685954871,1.0994,0.7539,0.0343,1.333
9.686888726,1.1096,0.7733,0.0450,1.353
9.689159195,1.1277,0.7850,0.0552,1.375
9.691697112,1.1394,0.7918,0.0518,1.389
9.694160914,1.1488,0.7996,0.0513,1.401
9.696145133,1.1576,0.8059,0.0387,1.411
9.698500185,1.1635,0.8030,0.0299,1.414
9.701278102,1.1605,0.7928,0.0191,1.406
9.703777686,1.1522,0.7826,0.0045,1.393
9.706115915,1.1434,0.7670,-0.0028,1.377
9.708779405,1.1331,0.7393,-0.0228,1.353
9.712650187,1.1194,0.7204,-0.0458,1.332
9.713654301,1.0979,0.6912,-0.0623,1.299
9.716244718,1.0744,0.6508,-0.0672,1.258
9.718756125,1.0514,0.6207,-0.0746,1.223
9.721607063,1.0353,0.5848,-0.0804,1.192
9.724586438,1.0021,0.5541,-0.0760,1.148
9.727052011,0.9737,0.5221,-0.0809,1.108
9.729664251,0.9477,0.4953,-0.0916,1.073
9.732312064,0.9194,0.4681,-0.0921,1.036
9.734797428,0.8881,0.4394,-0.0945,0.995
9.73655472,0.8602,0.4107,-0.1024,0.959
9.73912696,0.8294,0.3947,-0.1038,0.924
9.741789148,0.8006,0.3733,-0.1112,0.890
9.745268002,0.7727,0.3577,-0.1243,0.860
9.74657295,0.7512,0.3456,-0.1263,0.836
9.749174617,0.7331,0.3319,-0.1272,0.815
9.75266467,0.7135,0.3203,-0.1302,0.793
9.754710555,0.6969,0.3087,-0.1292,0.773
9.756741441,0.6812,0.3023,-0.1326,0.757
9.759342223,0.6768,0.2975,-0.1365,0.752
9.762338942,0.6680,0.2989,-0.1399,0.745
9.765369463,0.6700,0.2897,-0.1355,0.742
9.767737796,0.6661,0.2863,-0.1307,0.737
9.770201026,0.6583,0.2848,-0.1233,0.728
9.772858786,0.6544,0.2887,-0.1253,0.726
9.774593526,0.6529,0.2843,-0.1184,0.722
9.776944724,0.6480,0.2834,-0.1223,0.718
9.779553683,0.6475,0.2916,-0.1199,0.720
9.782295142,0.6441,0.2941,-0.1204,0.718
9.785483996,0.6372,0.2931,-0.1214,0.712
9.787106652,0.6333,0.2873,-0.1072,0.704
9.789860351,0.6372,0.2883,-0.0989,0.706
9.792871549,0.6338,0.2883,-0.0931,0.702
9.798440091,0.6372,0.2892,-0.0828,0.705
9.798932487,0.6338,0.2887,-0.0697,0.700
9.799891289,0.6299,0.2945,-0.0545,0.698
9.8026578,0.6338,0.2965,-0.0491,0.701
9.80578254,0.6333,0.3043,-0.0511,0.704
9.808374623,0.6460,0.3096,-0.0486,0.718
9.81805952,0.6607,0.3150,-0.0467,0.733
9.818675614,0.6783,0.3286,-0.0463,0.755
9.818905666,0.7018,0.3373,-0.0477,0.780
9.819115979,0.7248,0.3558,-0.0355,0.808
9.819976499,0.7487,0.3684,-0.0355,0.835
9.823037177,0.7873,0.3893,-0.0267,0.879
9.82515051,0.8231,0.4054,-0.0213,0.918
9.827521448,0.8377,0.4316,-0.0223,0.943
9.830219209,0.8583,0.4535,-0.0228,0.971
9.832914626,0.8764,0.4763,-0.0296,0.998
9.835411397,0.9023,0.5142,-0.0345,1.039
9.837699001,0.9326,0.5430,-0.0189,1.079
9.840331397,0.9683,0.5866,0.0006,1.132
9.843519887,1.0035,0.6256,0.0016,1.183
9.845920877,1.0373,0.6605,0.0148,1.230
9.8483802,1.0734,0.6926,0.0192,1.278
9.851054263,1.1047,0.7306,0.0133,1.325
9.853644107,1.1233,0.7631,0.0230,1.358
9.85547119,1.1424,0.7928,0.0338,1.391
9.857950097,1.1595,0.8224,0.0475,1.422
9.860469108,1.1839,0.8467,0.0636,1.457
9.863165358,1.1947,0.8589,0.0626,1.473
9.865880879,1.2084,0.8769,0.0606,1.494
9.868224108,1.2226,0.8905,0.0489,1.513
9.871113275,1.2304,0.8934,0.0338,1.521
9.873346244,1.2378,0.8871,0.0197,1.523
9.87605864,1.2295,0.8710,0.0050,1.507
9.878141141,1.2251,0.8564,-0.0087,1.495
9.881177131,1.2192,0.8302,-0.0360,1.475
9.883705777,1.1987,0.7972,-0.0628,1.441
9.886679006,1.1786,0.7612,-0.0813,1.405
9.889076038,1.1507,0.7199,-0.0862,1.360
9.892639892,1.1179,0.6746,-0.0921,1.309
9.89435359,1.0925,0.6299,-0.1033,1.265
9.896046663,1.0593,0.5852,-0.1024,1.215
9.89860057,1.0182,0.5400,-0.1028,1.157
9.901368278,0.9820,0.5035,-0.1121,1.109
9.903465987,0.9414,0.4671,-0.1102,1.057
9.906177862,0.9086,0.4321,-0.1063,1.012
9.908680571,0.8715,0.4025,-0.1126,0.966
9.9117288,0.8352,0.3767,-0.1165,0.924
9.913732342,0.7986,0.3587,-0.1145,0.883
9.916255519,0.7648,0.3339,-0.1145,0.842
9.918836926,0.7350,0.3174,-0.1219,0.810
9.921573124,0.7086,0.3023,-0.1331,0.782
9.925099583,0.6822,0.2863,-0.1282,0.751
9.927132708,0.6641,0.2736,-0.1316,0.730
9.929476927,0.6509,0.2673,-0.1331,0.716
9.932192031,0.6465,0.2630,-0.1370,0.711
9.934646511,0.6372,0.2576,-0.1433,0.702
9.936441355,0.6347,0.2552,-0.1360,0.698
9.938957865,0.6318,0.2508,-0.1331,0.693
9.945603908,0.6313,0.2518,-0.1331,0.693
9.946062554,0.6313,0.2527,-0.1267,0.692
9.946662606,0.6279,0.2566,-0.1282,0.690
9.949193335,0.6220,0.2542,-0.1302,0.684
9.951865158,0.6162,0.2523,-0.1292,0.678
9.954774534,0.6152,0.2620,-0.1302,0.681
9.956691982,0.6083,0.2581,-0.1199,0.672
9.962218024,0.6044,0.2590,-0.1121,0.667
9.962696774,0.6015,0.2566,-0.1068,0.663
9.964827451,0.6015,0.2664,-0.1072,0.667
9.967623337,0.6059,0.2654,-0.1004,0.669
9.970001046,0.6079,0.2732,-0.0887,0.672
9.972654796,0.6206,0.2761,-0.0784,0.684
9.974662452,0.6303,0.2814,-0.0697,0.694
9.976788182,0.6431,0.2892,-0.0574,0.707
9.979373078,0.6543,0.2926,-0.0457,0.718
9.982358234,0.6724,0.3013,-0.0462,0.738
9.985411828,0.6905,0.3067,-0.0389,0.757
9.987085318,0.7091,0.3101,-0.0306,0.775
9.991146412,0.7345,0.3237,-0.0267,0.803
9.992399121,0.7575,0.3407,-0.0272,0.831
9.994795059,0.7805,0.3602,-0.0257,0.860
9.997048705,0.8064,0.3742,-0.0262,0.889
9.999591569,0.8318,0.3995,-0.0199,0.923
10.002901101,0.8543,0.4350,-0.0199,0.959
10.005399435,0.8803,0.4617,-0.0087,0.994
10.008038289,0.9155,0.5006,-0.0033,1.043
10.01038657,0.9482,0.5390,0.0104,1.091
10.013162508,0.9825,0.5833,0.0202,1.143
10.015036831,1.0162,0.6289,0.0309,1.195
10.017551363,1.0539,0.6727,0.0382,1.251
10.020121363,1.0827,0.7062,0.0460,1.294
10.023366311,1.1067,0.7456,0.0450,1.335
10.025164176,1.1306,0.7831,0.0460,1.376
10.027547458,1.1531,0.8151,0.0572,1.413
10.030053031,1.1805,0.8395,0.0680,1.450
10.032889958,1.2015,0.8613,0.0655,1.480
10.035400896,1.2201,0.8759,0.0694,1.504
10.037573344,1.2485,0.8919,0.0592,1.536
10.040119646,1.2651,0.9007,0.0504,1.554
10.043134699,1.2720,0.9017,0.0485,1.560
10.046083449,1.2735,0.8973,0.0465,1.559
10.048657095,1.2666,0.8827,0.0294,1.544
10.051006054,1.2627,0.8623,0.0021,1.529
10.05354121,1.2485,0.8326,-0.0287,1.501
10.056053085,1.2250,0.7947,-0.0482,1.461
10.057944856,1.2001,0.7602,-0.0584,1.422
10.06045944,1.1649,0.7271,-0.0726,1.375
10.062975794,1.1277,0.6805,-0.0808,1.320
10.065655066,1.0930,0.6353,-0.0950,1.268
10.06815866,1.0533,0.5857,-0.0965,1.209
10.070884129,1.0196,0.5405,-0.1033,1.159
10.073085431,0.9815,0.5084,-0.1106,1.111
10.075736212,0.9394,0.4652,-0.1131,1.054
10.078096942,0.8984,0.4262,-0.1082,1.000
10.081031213,0.8582,0.4020,-0.1101,0.954
10.083231369,0.8250,0.3767,-0.1228,0.915
10.086306734,0.7854,0.3480,-0.1263,0.868
10.091770068,0.7487,0.3300,-0.1331,0.829
10.092190693,0.7194,0.3120,-0.1380,0.796
10.09395085,0.6949,0.2960,-0.1423,0.769
10.095953142,0.6695,0.2790,-0.1418,0.739
10.098229444,0.6577,0.2673,-0.1423,0.724
10.101301267,0.6401,0.2600,-0.1462,0.706
10.108060903,0.6357,0.2547,-0.1482,0.701
10.109251632,0.6343,0.2469,-0.1428,0.695
10.109485435,0.6284,0.2459,-0.1404,0.689
10.111386372,0.6294,0.2411,-0.1418,0.689
10.113558925,0.6289,0.2421,-0.1360,0.687
10.116290539,0.6294,0.2421,-0.1399,0.689
10.118563977,0.6259,0.2416,-0.1302,0.683
10.12152929,0.6220,0.2430,-0.1238,0.679
10.124325176,0.6211,0.2459,-0.1204,0.679
10.126783405,0.6191,0.2513,-0.1126,0.678
10.129446947,0.6186,0.2527,-0.1091,0.677
10.131957781,0.6118,0.2566,-0.1087,0.672
10.13476476,0.6152,0.2571,-0.1009,0.674
10.136192573,0.6123,0.2605,-0.1028,0.673
10.138756531,0.6167,0.2697,-0.0882,0.679
10.141549813,0.6176,0.2809,-0.0745,0.683
10.144663563,0.6162,0.2819,-0.0653,0.681
10.146602261,0.6250,0.2848,-0.0618,0.690
10.14915398,0.6294,0.2882,-0.0574,0.695
10.151909397,0.6455,0.2892,-0.0501,0.709
10.154026272,0.6567,0.2941,-0.0321,0.720
10.1565257,0.6758,0.3013,-0.0238,0.740
10.159207419,0.6988,0.3096,-0.0262,0.765
10.162342784,0.7174,0.3159,-0.0228,0.784
10.164621846,0.7512,0.3227,-0.0233,0.818
10.167572367,0.7761,0.3319,-0.0218,0.844
10.17039768,0.7981,0.3504,-0.0365,0.872
10.172567055,0.8206,0.3670,-0.0350,0.900
10.175075233,0.8475,0.3893,-0.0360,0.933
10.176848358,0.8719,0.4204,-0.0331,0.969
10.179355546,0.8924,0.4486,-0.0150,0.999
10.182755754,0.9120,0.4861,-0.0213,1.034
10.185217317,0.9355,0.5274,-0.0174,1.074
10.186817317,0.9707,0.5721,-0.0062,1.127
10.189432161,1.0093,0.6163,0.0055,1.183
10.192277162,1.0426,0.6635,0.0221,1.236
10.194724506,1.0768,0.7062,0.0275,1.288
10.197036589,1.0994,0.7432,0.0367,1.328
10.199670391,1.1209,0.7748,0.0353,1.363
10.207071121,1.1497,0.8064,0.0377,1.405
10.207615236,1.1673,0.8336,0.0494,1.435
10.207865653,1.1942,0.8603,0.0563,1.473
10.210722372,1.2123,0.8788,0.0509,1.498
10.212760184,1.2377,0.8808,0.0460,1.520
10.214860705,1.2524,0.8905,0.0475,1.537
10.217265758,1.2602,0.8953,0.0397,1.546
10.223814613,1.2656,0.8866,0.0323,1.546
10.224422373,1.2656,0.8729,0.0089,1.537
10.22489029,1.2538,0.8506,-0.0257,1.515
10.2273843,1.2387,0.8127,-0.0447,1.482
10.230249197,1.2177,0.7782,-0.0653,1.447
10.232751593,1.1899,0.7427,-0.0697,1.404
10.235624093,1.1591,0.6990,-0.0809,1.356
10.237494562,1.1263,0.6552,-0.0873,1.306
10.239956385,1.0882,0.6037,-0.0956,1.248
10.242750396,1.0535,0.5532,-0.0941,1.194
10.245748677,1.0075,0.5099,-0.0970,1.133
10.248331542,0.9679,0.4710,-0.1058,1.082
10.250841751,0.9234,0.4375,-0.1048,1.027
10.253187688,0.8847,0.4078,-0.1009,0.979
10.255366387,0.8461,0.3825,-0.1092,0.935
10.257669876,0.8143,0.3651,-0.1229,0.901
10.260221179,0.7757,0.3437,-0.1263,0.858
10.263354096,0.7390,0.3286,-0.1268,0.819
10.265753471,0.7155,0.3121,-0.1336,0.792
10.268212117,0.6930,0.3014,-0.1346,0.768
10.270371648,0.6730,0.2931,-0.1390,0.747
10.273005763,0.6593,0.2829,-0.1370,0.730
10.275605347,0.6544,0.2727,-0.1409,0.723
10.277910347,0.6402,0.2708,-0.1414,0.709
10.280441129,0.6368,0.2718,-0.1341,0.705
10.283326025,0.6378,0.2659,-0.1331,0.704
10.286149879,0.6373,0.2644,-0.1327,0.703
10.288722275,0.6354,0.2571,-0.1283,0.697
10.291488421,0.6383,0.2596,-0.1248,0.700
10.294334359,0.6354,0.2654,-0.1131,0.698
10.295778057,0.6373,0.2669,-0.1126,0.700
10.298348683,0.6344,0.2630,-0.1165,0.697
10.30138061,0.6398,0.2664,-0.1151,0.702
10.304291548,0.6373,0.2698,-0.1116,0.701
10.305759985,0.6442,0.2703,-0.1195,0.709
10.30834134,0.6559,0.2776,-0.1160,0.722
10.312596913,0.6642,0.2887,-0.1102,0.733
10.313469726,0.6750,0.2927,-0.0956,0.742
10.31608733,0.6877,0.2965,-0.0790,0.753
10.318434414,0.6965,0.3024,-0.0829,0.764
10.321267539,0.7092,0.3096,-0.0780,0.778
10.324365716,0.7224,0.3150,-0.0687,0.791
10.326658894,0.7346,0.3223,-0.0575,0.804
