time,xaxis,yaxis,zaxis,State
12.572505,0,0,0.01,
12.574759,0,0.01,0.01,
12.577455,0.01,0.01,0.01,
12.579286,0.01,0.02,0.01,
12.581687,0.01,0.03,0.01,
12.584267,0.01,0.03,0.01,
12.587577,0.01,0.04,0.01,
12.590041,0.01,0.04,0.01,
12.592636,0.01,0.04,0.01,
12.594526,0.01,0.05,0.01,
12.596877,0.01,0.05,0.01,
12.599557,0.01,0.06,0.01,
12.601965,0.01,0.06,0,
12.604993,0.01,0.06,0,
12.606948,0.01,0.06,0,
12.610196,0.01,0.06,0.01,
12.612617,0.01,0.05,0.01,
12.615258,0.01,0.05,0.01,
12.617342,0.01,0.05,0.01,
12.619827,0.02,0.04,0.01,
12.622131,0.02,0.03,0.01,
12.624902,0.02,0.02,0.01,
12.627935,0.02,0.02,0.01,
12.63074,0.02,0.01,0.01,
12.632989,0.01,0,0.01,
12.638735,0.01,0,0,
12.639155,0.01,-0.01,0,
12.640038,0.01,-0.01,0,
12.64236,0.01,-0.02,-0.01,
12.645668,0.01,-0.02,-0.01,
12.648395,0,-0.02,-0.02,
12.656331,0,-0.01,-0.02,
12.65682,-0.01,-0.01,-0.02,
12.656996,-0.01,-0.01,-0.02,
12.657628,-0.01,-0.01,-0.02,
12.660005,-0.02,-0.01,-0.02,
12.662687,-0.02,0,-0.01,
12.665519,-0.03,-0.01,-0.01,
12.66823,-0.02,0,-0.01,
12.670748,-0.02,0,-0.01,
12.673367,-0.02,0,-0.01,
12.675905,-0.02,0,-0.01,
12.677976,-0.02,-0.01,0,
12.680549,-0.01,-0.02,0,
12.682919,-0.01,-0.02,0,
12.685822,-0.01,-0.03,0,
12.688527,0,-0.02,0,
12.691092,0,-0.02,0,
12.693633,0.01,-0.02,0,
12.696159,0.01,-0.02,0,
12.698103,0,-0.02,0,
12.700589,0,-0.02,0,
12.703177,0.01,-0.02,0,
12.705641,0.01,-0.02,0,
12.708904,0.01,-0.01,0,
12.711527,0.01,-0.01,0,
12.713937,0.02,-0.01,0,
12.716841,0.03,-0.01,0,
12.718214,0.04,0,0,
12.720968,0.05,0,0,
12.723678,0.07,0.01,0,
12.725502,0.08,0.02,0,
12.729285,0.09,0.02,0,
12.733266,0.09,0.02,0,
12.734034,0.1,0.02,0,
12.736768,0.09,0.02,0,
12.738593,0.09,0.01,0.01,
12.741341,0.09,0.01,0,
12.744107,0.08,0,0,
12.74723,0.07,0,0.01,
12.74954,0.07,0,0.01,
12.751795,0.06,0,0.01,
12.75446,0.05,0,0.01,
12.757143,0.04,0,0.01,
12.758659,0.03,0,0.02,
12.761502,0.02,0,0.02,
12.765841,0.01,-0.01,0.02,
12.766624,0,-0.02,0.01,
12.769647,-0.01,-0.03,0.01,
12.772108,-0.02,-0.03,0.01,
12.774615,-0.03,-0.04,0,
12.777243,-0.04,-0.04,0.01,
12.779196,-0.05,-0.04,0.01,
12.786452,-0.06,-0.03,0.01,
12.786881,-0.07,-0.03,0.01,
12.787559,-0.08,-0.02,0.01,
12.789986,-0.08,-0.02,0.01,
12.792485,-0.08,-0.03,0.01,
12.794933,-0.08,-0.04,0.01,
12.79735,-0.08,-0.04,0.01,
12.805122,-0.07,-0.04,0.01,
12.80567,-0.06,-0.04,0.01,
12.806037,-0.05,-0.03,0.01,
12.806759,-0.05,-0.01,0.01,
12.809878,-0.04,0.01,0.01,
12.812394,-0.04,0.03,0.02,
12.814886,-0.03,0.03,0.02,
12.817498,-0.03,0.03,0.02,
12.819578,-0.04,0.01,0.02,
12.822133,-0.04,0,0.02,
12.824523,-0.04,-0.01,0.02,
12.827412,-0.04,-0.02,0.02,
12.831216,-0.05,-0.02,0.01,
12.832066,-0.05,-0.03,0.01,
12.835152,-0.05,-0.03,0.02,
12.837326,-0.05,-0.03,0.02,
12.839839,-0.04,-0.03,0.03,
12.842221,-0.03,-0.04,0.03,
12.845002,-0.03,-0.04,0.04,
12.847717,-0.02,-0.04,0.04,
12.850451,-0.02,-0.03,0.04,
12.853062,-0.01,-0.03,0.04,
12.855506,0,-0.02,0.04,
12.857677,0,0,0.03,
12.859897,0,0.01,0.03,
12.862414,0,0.02,0.03,
12.864957,0,0.03,0.02,
12.868223,0,0.05,0.02,
12.870776,0,0.05,0.02,
12.873384,0,0.06,0.01,
12.87583,0,0.07,0.01,
12.877806,0.01,0.08,0,
12.88049,0.01,0.07,0,
12.882904,0.01,0.07,0,
12.885912,0.01,0.07,-0.01,
12.888715,0.01,0.07,-0.01,
12.890962,0.01,0.07,-0.01,
12.893728,0.01,0.07,-0.02,
12.896686,0.02,0.06,-0.02,
12.8979,0.02,0.06,-0.02,
12.900428,0.02,0.05,-0.03,
12.90325,0.03,0.05,-0.02,
12.90601,0.04,0.04,-0.02,
12.909631,0.04,0.04,-0.02,
12.911013,0.05,0.04,-0.03,
12.913725,0.05,0.04,-0.03,
12.91637,0.05,0.04,-0.03,
12.918327,0.06,0.04,-0.03,
12.920824,0.06,0.03,-0.03,
12.923664,0.05,0.02,-0.03,
12.926048,0.05,0.02,-0.03,
12.932552,0.05,0.01,-0.02,
12.933045,0.05,0,-0.02,
12.93406,0.05,-0.01,-0.01,
12.936795,0.05,-0.03,0,
12.938246,0.06,-0.04,0,
12.940863,0.05,-0.04,0,
12.943918,0.04,-0.05,0,
12.948743,0.03,-0.04,0,
12.949202,0.02,-0.04,-0.01,
12.95186,0.01,-0.03,-0.01,
12.954135,0,-0.04,-0.01,
12.956893,-0.01,-0.04,-0.01,
12.9587,-0.03,-0.05,0,
12.961016,-0.04,-0.04,0,
12.964733,-0.05,-0.04,0,
12.96632,-0.05,-0.03,0.01,
12.969517,-0.06,-0.01,0.01,
12.972034,-0.06,0,0.01,
12.974642,-0.06,0,0.01,
12.97693,-0.06,0.01,0,
12.978753,-0.05,0,0,
12.981244,-0.05,-0.01,0,
12.984416,-0.05,-0.01,0,
12.987165,-0.05,-0.01,0,
12.989747,-0.04,-0.01,0,
12.992341,-0.04,-0.01,0,
12.994925,-0.04,-0.01,0,
12.997299,-0.04,-0.01,0,
12.999061,-0.04,-0.01,0,
13.001582,-0.04,-0.01,-0.01,
13.006911,-0.03,-0.01,-0.01,
13.007166,-0.02,-0.02,-0.01,
13.010007,-0.02,-0.02,-0.01,
13.012546,-0.02,-0.03,-0.01,
13.014902,-0.01,-0.02,-0.02,
13.017583,0,-0.02,-0.01,
13.019301,0.01,-0.02,-0.01,
13.021959,0.02,-0.02,-0.01,
13.024947,0.04,-0.02,-0.01,
13.031818,0.06,-0.02,0,
13.032233,0.07,-0.02,0,
13.032798,0.08,-0.02,0,
13.035599,0.09,-0.01,0,
13.0375,0.1,-0.01,0,
13.039467,0.1,0,0,
13.042066,0.1,0,-0.01,
13.048103,0.1,0.01,-0.01,
13.048556,0.08,0.01,-0.01,
13.050384,0.07,0,-0.02,
13.05302,0.05,0,-0.02,
13.05547,0.03,0,-0.01,
13.057329,0.02,0,0,
13.060412,0,0,0,
13.062181,-0.01,0,0.01,
13.065567,-0.01,0,0.02,
13.068002,-0.02,0,0.02,
13.070471,-0.03,0,0.02,
13.07332,-0.03,-0.01,0.01,
13.075637,-0.04,-0.02,0.02,
13.077605,-0.04,-0.03,0.02,
13.080059,-0.05,-0.03,0.02,
13.082472,-0.05,-0.02,0.02,
13.085617,-0.06,-0.02,0.02,
13.08847,-0.06,-0.01,0.02,
13.09081,-0.07,0,0.02,
13.093318,-0.07,0,0.02,
13.095175,-0.06,0,0.01,
13.097871,-0.06,0.01,0.01,
13.100564,-0.06,0.01,0,
13.102806,-0.06,0.01,0,
13.105958,-0.06,0.01,0,
13.109667,-0.05,0.01,0,
13.111172,-0.05,0.01,0,
13.113708,-0.05,0.02,0,
13.116173,-0.05,0.02,0.01,
13.118122,-0.05,0.02,0.01,
13.120645,-0.04,0.02,0.01,
13.123104,-0.04,0.02,0.02,
13.12649,-0.03,0.01,0.02,
13.129295,-0.02,0,0.03,
13.131348,-0.02,0,0.03,
13.133956,-0.01,-0.01,0.04,
13.136629,0,-0.02,0.04,
13.138281,0.01,-0.03,0.05,
13.140699,0.01,-0.04,0.05,
13.14354,0.02,-0.04,0.05,
13.147035,0.02,-0.02,0.05,
13.149221,0.02,-0.01,0.05,
13.151804,0.02,0,0.04,
13.154134,0.01,0,0.03,
13.15664,0.01,0.01,0.02,
13.162865,0,0.01,0.02,
13.163282,-0.01,0.02,0.01,
13.163893,-0.02,0.03,0.01,
13.166424,-0.03,0.04,0.01,
13.169328,-0.03,0.05,0.01,
13.171788,-0.04,0.05,0,
13.180339,-0.04,0.05,0,
13.180864,-0.04,0.05,0,
13.181052,-0.04,0.05,0,
13.181396,-0.04,0.04,0,
13.18401,-0.04,0.04,0,
13.187114,-0.05,0.03,0,
13.189711,-0.05,0.03,0,
13.191891,-0.06,0.03,0,
13.194488,-0.06,0.03,0,
13.197168,-0.06,0.03,0,
13.199065,-0.06,0.03,0,
13.201432,-0.06,0.03,0,
13.205694,-0.06,0.03,0,
13.206639,-0.06,0.04,0,
13.209677,-0.06,0.04,-0.01,
13.212216,-0.06,0.04,-0.01,
13.214766,-0.06,0.04,-0.01,
13.217374,-0.06,0.03,-0.01,
13.219135,-0.05,0.02,-0.01,
13.221642,-0.05,0.02,0,
13.224888,-0.05,0.01,0,
13.227519,-0.04,0.01,0,
13.230127,-0.03,0,0,
13.232551,-0.02,0,0,
13.235118,-0.02,0,0,
13.237677,-0.01,0.01,0,
13.239367,-0.02,0,0,
13.241891,-0.02,0.01,0.01,
13.245835,-0.02,0,0.01,
13.247175,-0.03,0,0.01,
13.250364,-0.03,-0.01,0.02,
13.253095,-0.03,-0.02,0.02,
13.25529,-0.04,-0.02,0.01,
13.257317,-0.04,-0.02,0.02,
13.259708,-0.04,-0.03,0.01,
13.262275,-0.03,-0.03,0.02,
13.264901,-0.03,-0.03,0.01,
13.268285,-0.02,-0.04,0.01,
13.270739,-0.01,-0.04,0.01,
13.273362,0,-0.04,0,
13.275578,0.01,-0.03,0,
13.277577,0.02,-0.03,-0.01,
13.279881,0.03,-0.03,-0.01,
13.28241,0.04,-0.02,-0.02,
13.285693,0.04,-0.02,-0.02,
13.289596,0.05,-0.02,-0.03,
13.290632,0.06,-0.01,-0.03,
13.293322,0.07,-0.01,-0.03,
13.295776,0.07,-0.01,-0.04,
13.29771,0.08,0,-0.04,
13.300221,0.08,0,-0.04,
13.30263,0.09,0,-0.04,
13.309772,0.08,0,-0.05,
13.310182,0.08,0.01,-0.05,
13.310927,0.08,0.01,-0.05,
13.313593,0.07,0,-0.05,
13.316225,0.06,0,-0.05,
13.317975,0.05,-0.01,-0.04,
13.32032,0.05,-0.01,-0.04,
13.330851,0.04,-0.01,-0.04,
13.331365,0.04,-0.02,-0.03,
13.331538,0.03,-0.01,-0.03,
13.331698,0.02,-0.01,-0.03,
13.333695,0.02,-0.01,-0.02,
13.336151,0.01,-0.02,-0.02,
13.33867,0.01,-0.02,-0.01,
13.340632,0,-0.03,0,
13.343267,-0.01,-0.03,0,
13.345615,-0.01,-0.03,0.01,
13.349035,-0.02,-0.03,0.01,
13.351648,-0.03,-0.03,0.01,
13.354093,-0.03,-0.02,0.01,
13.356577,-0.03,-0.02,0.01,
13.358256,-0.03,-0.03,0.01,
13.360787,-0.03,-0.02,0.01,
13.363731,-0.03,-0.01,0,
13.366371,-0.02,-0.02,0,
13.369477,-0.01,-0.01,0,
13.371643,-0.01,0,0,
13.374245,0,0,-0.01,
13.376765,0.01,0.01,-0.01,
13.378694,0.01,0.01,-0.01,
13.381135,0.01,0.01,-0.02,
13.383958,0.02,0.02,-0.02,
13.387913,0.03,0.02,-0.02,
13.389683,0.03,0.03,-0.02,
13.391967,0.03,0.03,-0.02,
13.39456,0.03,0.02,-0.02,
13.39703,0.02,0.02,-0.01,
13.398792,0.02,0.01,-0.01,
13.401259,0.02,0.01,-0.01,
13.406567,0.02,0.01,-0.01,
13.406792,0.02,0.02,0,
13.409824,0.01,0.02,0.01,
13.412122,0.01,0.02,0.02,
13.414637,0,0.01,0.03,
13.417537,-0.02,0,0.04,
13.419039,-0.03,-0.01,0.04,
13.423668,-0.05,-0.02,0.05,
13.424203,-0.06,-0.03,0.05,
13.42793,-0.08,-0.03,0.05,
13.430032,-0.09,-0.04,0.05,
13.432407,-0.09,-0.04,0.05,
13.435067,-0.09,-0.05,0.05,
13.445033,-0.09,-0.07,0.05,
13.445533,-0.08,-0.08,0.06,
13.445722,-0.06,-0.08,0.06,
13.446161,-0.05,-0.08,0.06,
13.446796,-0.03,-0.07,0.05,
13.450191,-0.02,-0.05,0.05,
13.453198,-0.01,-0.03,0.04,
13.454989,-0.02,-0.01,0.03,
13.457673,-0.02,0.01,0.02,
13.459461,-0.03,0.02,0.02,
13.461957,-0.05,0.02,0.01,
13.464777,-0.07,0.02,0,
13.467651,-0.08,0.02,-0.01,
13.470479,-0.1,0.03,-0.01,
13.473207,-0.12,0.04,-0.01,
13.475102,-0.13,0.04,-0.01,
13.477331,-0.13,0.03,-0.01,
13.479764,-0.13,0.03,0,
13.482277,-0.13,0.03,0,
13.48575,-0.13,0.02,0.01,
13.488268,-0.12,0,0.01,
13.490631,-0.12,0,0.02,
13.493101,-0.12,-0.01,0.02,
13.495586,-0.12,-0.01,0.03,
13.497776,-0.11,-0.01,0.03,
13.500028,-0.12,-0.01,0.04,
13.502515,-0.12,0,0.04,
13.505743,-0.11,0.01,0.04,
13.508407,-0.11,0.01,0.04,
13.511126,-0.11,0.02,0.04,
13.513571,-0.1,0.02,0.04,
13.516541,-0.1,0.02,0.04,
13.518533,-0.09,0.01,0.03,
13.520852,-0.09,0.01,0.02,
13.522717,-0.09,0,0.02,
13.525928,-0.08,0.01,0.01,
13.52873,-0.08,0.02,0.01,
13.53132,-0.08,0.01,0.01,
13.533639,-0.08,0.01,0.01,
13.5363,-0.08,0.01,0.01,
13.538126,-0.08,0.01,0.01,
13.540531,-0.08,0.01,0.01,
13.543158,-0.07,0.01,0.01,
13.545895,-0.07,0.01,0.01,
13.548734,-0.07,0.01,0.01,
13.551356,-0.07,0.01,0.01,
13.553781,-0.07,0.01,0.01,
13.556263,-0.07,0.01,0,
13.558498,-0.07,0,0,
13.560682,-0.07,0,0.01,
13.563547,-0.07,0,0.01,
13.566341,-0.06,0,0.01,
13.571989,-0.05,0,0,
13.572392,-0.04,0,0,
13.573947,-0.03,0,-0.01,
13.576624,-0.02,0,-0.01,
13.578344,0,0,-0.01,
13.580915,0.01,0,-0.01,
13.588834,0.03,-0.01,-0.01,
13.589273,0.04,-0.01,-0.02,
13.589489,0.06,-0.01,-0.01,
13.59185,0.07,-0.02,-0.01,
13.594308,0.08,-0.02,-0.01,
13.596322,0.1,-0.02,-0.01,
13.59856,0.1,-0.02,-0.01,
13.601032,0.11,-0.02,-0.01,
13.605679,0.12,-0.02,-0.01,
13.606372,0.12,-0.03,-0.02,
13.609789,0.13,-0.03,-0.02,
13.612483,0.12,-0.03,-0.02,
13.614996,0.13,-0.04,-0.02,
13.616959,0.13,-0.05,-0.02,
13.619258,0.12,-0.05,-0.02,
13.621401,0.12,-0.05,-0.03,
13.624132,0.12,-0.06,-0.03,
13.627338,0.12,-0.05,-0.03,
13.629866,0.11,-0.04,-0.03,
13.63332,0.11,-0.05,-0.03,
13.635131,0.11,-0.04,-0.03,
13.637114,0.11,-0.03,-0.03,
13.639158,0.12,-0.03,-0.03,
13.641616,0.12,-0.03,-0.04,
13.645745,0.12,-0.03,-0.04,
13.646883,0.12,-0.02,-0.04,
13.65001,0.12,-0.02,-0.04,
13.652593,0.11,-0.02,-0.04,
13.655027,0.1,-0.02,-0.04,
13.657664,0.09,-0.02,-0.04,
13.659506,0.08,-0.02,-0.04,
13.662002,0.06,-0.02,-0.03,
13.664962,0.05,-0.01,-0.03,
13.667648,0.04,-0.01,-0.02,
13.670195,0.03,-0.01,-0.02,
13.672979,0.02,-0.01,-0.01,
13.675674,0.01,-0.01,-0.01,
13.677313,0,-0.01,0,
13.679712,-0.01,-0.01,0,
13.682382,-0.01,-0.02,0,
13.68496,-0.01,-0.02,0.01,
13.688476,-0.01,-0.02,0.01,
13.690411,-0.01,-0.02,0.02,
13.693185,-0.01,-0.01,0.02,
13.695875,0,0,0.02,
13.69881,0,0,0.03,
13.699882,0,0.01,0.03,
13.702389,0,0.02,0.02,
13.705626,0,0.03,0.02,
13.708129,0.01,0.03,0.02,
13.710924,0,0.04,0.02,
13.713038,0,0.04,0.01,
13.719004,0,0.04,0.01,
13.719422,0,0.04,0.01,
13.720117,-0.01,0.04,0.01,
13.722824,-0.01,0.04,0.02,
13.725329,-0.01,0.03,0.01,
13.728336,-0.02,0.03,0.02,
13.73584,-0.03,0.03,0.02,
13.73641,-0.04,0.02,0.02,
13.737115,-0.04,0.02,0.03,
13.737758,-0.04,0.01,0.03,
13.740314,-0.05,0.01,0.02,
13.742993,-0.05,0.01,0.02,
13.745969,-0.06,0,0.02,
13.748543,-0.07,-0.01,0.02,
13.750974,-0.07,-0.02,0.01,
13.753636,-0.07,-0.03,0.01,
13.755988,-0.07,-0.03,0.01,
13.758033,-0.07,-0.03,0,
13.760479,-0.07,-0.02,0,
13.763816,-0.07,-0.01,0,
13.76552,-0.06,-0.01,0,
13.768752,-0.06,0,0.01,
13.771374,-0.06,0,0.01,
13.774085,-0.06,0,0,
13.776789,-0.07,0,-0.01,
13.778189,-0.08,-0.01,-0.01,
13.780733,-0.08,-0.01,-0.01,
13.783682,-0.08,-0.02,-0.02,
13.786848,-0.09,-0.03,-0.02,
13.788689,-0.08,-0.03,-0.02,
13.79169,-0.07,-0.03,-0.02,
13.794091,-0.06,-0.03,-0.01,
13.796732,-0.04,-0.04,0,
13.798538,-0.02,-0.04,0,
13.801022,0,-0.05,0,
13.804484,0.02,-0.05,0,
13.806045,0.05,-0.04,0,
13.809324,0.07,-0.03,0,
13.811885,0.09,-0.02,-0.01,
13.814478,0.1,0,-0.01,
13.817111,0.11,0.01,-0.01,
13.818675,0.12,0.01,-0.01,
13.821259,0.13,0.02,-0.01,
13.824036,0.13,0.02,-0.01,
13.826901,0.13,0.02,-0.02,
13.829555,0.13,0.01,-0.02,
13.832023,0.13,0.01,-0.02,
13.834847,0.12,0.01,-0.02,
13.837402,0.11,0.01,-0.02,
13.838961,0.1,0,-0.02,
13.841569,0.09,0,-0.02,
13.849326,0.08,-0.01,-0.02,
13.850018,0.07,-0.02,-0.02,
13.850202,0.05,-0.03,-0.02,
13.8528,0.03,-0.04,-0.02,
13.854952,0.01,-0.04,-0.01,
13.857521,0,-0.04,-0.02,
13.859218,-0.01,-0.03,-0.01,
13.866421,-0.02,-0.03,-0.01,
13.866959,-0.02,-0.03,-0.01,
13.867665,-0.03,-0.02,-0.01,
13.869943,-0.03,-0.02,-0.01,
13.872419,-0.02,-0.02,-0.01,
13.875162,-0.02,-0.01,-0.01,
13.87725,-0.02,-0.01,-0.01,
13.879452,-0.03,-0.01,-0.01,
13.881962,-0.03,-0.01,-0.01,
13.884983,-0.04,-0.02,-0.02,
13.887056,-0.04,-0.02,-0.02,
13.890354,-0.04,-0.03,-0.03,
13.892817,-0.05,-0.03,-0.03,
13.895636,-0.05,-0.04,-0.03,
13.897297,-0.05,-0.05,-0.04,
13.899737,-0.04,-0.04,-0.04,
13.902197,-0.03,-0.04,-0.04,
13.905326,-0.02,-0.03,-0.04,
13.907876,-0.01,-0.02,-0.04,
13.911202,0,-0.01,-0.03,
13.913057,0.01,0,-0.03,
13.915619,0.02,0,-0.03,
13.917656,0.02,0.01,-0.03,
13.920033,0.02,0.01,-0.02,
13.922669,0.02,0.01,-0.02,
13.925863,0.02,0.02,-0.01,
13.928637,0.01,0.01,0,
13.930801,0,0.01,0.01,
13.933365,0,0.01,0.02,
13.935961,-0.01,-0.01,0.03,
13.937889,-0.01,-0.02,0.03,
13.940169,-0.01,-0.03,0.04,
13.942657,-0.01,-0.05,0.05,
13.945614,-0.01,-0.06,0.05,
13.948514,0,-0.06,0.05,
13.951157,0,-0.06,0.05,
13.953744,0,-0.06,0.05,
13.956309,-0.02,-0.05,0.04,
13.958053,-0.03,-0.04,0.04,
13.963805,-0.04,-0.03,0.04,
13.964197,-0.06,-0.02,0.03,
13.965901,-0.09,-0.01,0.02,
13.968848,-0.11,-0.01,0.02,
13.971374,-0.12,0,0.01,
13.973879,-0.13,0.01,0.01,
13.979664,-0.14,0.02,0.01,
13.980112,-0.14,0.03,0,
13.980729,-0.14,0.03,0,
13.983438,-0.13,0.03,0,
13.986743,-0.12,0.03,0,
13.988928,-0.11,0.03,0,
13.991384,-0.1,0.03,0,
13.993911,-0.1,0.02,0,
13.996727,-0.09,0.01,0,
13.998401,-0.08,0,0,
14.00095,-0.08,-0.01,0,
14.003839,-0.08,-0.02,0,
14.006279,-0.08,-0.03,0,
14.00966,-0.07,-0.03,0,
14.011646,-0.08,-0.03,0,
14.014395,-0.07,-0.02,-0.01,
14.016901,-0.07,-0.02,-0.01,
14.018622,-0.07,-0.03,-0.02,
14.021255,-0.06,-0.03,-0.02,
14.023971,-0.06,-0.04,-0.02,
14.027187,-0.05,-0.04,-0.03,
14.029735,-0.04,-0.04,-0.03,
14.031741,-0.03,-0.03,-0.02,
14.034484,-0.03,-0.02,-0.01,
14.037356,-0.02,-0.02,0,
14.039089,-0.02,-0.02,0,
14.042211,-0.01,-0.01,0,
14.046618,0,0,0,
14.046803,0,0,0,
14.049904,0,-0.01,0,
14.05252,0,-0.01,0,
14.054575,-0.01,-0.02,0,
14.057354,-0.01,-0.02,0,
14.059104,-0.02,-0.02,0,
14.061679,-0.03,-0.02,0,
14.064465,-0.04,-0.02,0.01,
14.067456,-0.05,-0.01,0.01,
14.069869,-0.06,-0.01,0.01,
14.072425,-0.06,-0.01,0.01,
14.074885,-0.07,-0.01,0.01,
14.077737,-0.07,-0.01,0.01,
14.079337,-0.07,-0.01,0.01,
14.081918,-0.07,-0.01,0.01,
14.086168,-0.07,-0.01,0,
14.086982,-0.07,0,0,
14.094551,-0.07,0,0,
14.094941,-0.06,0,-0.01,
14.095114,-0.06,0.01,-0.01,
14.097166,-0.06,0.01,-0.01,
14.099739,-0.06,0.01,-0.02,
14.102354,-0.05,0.02,-0.02,
14.105105,-0.05,0.01,-0.02,
14.112794,-0.05,0.01,-0.03,
14.113293,-0.04,0,-0.03,
14.113471,-0.03,0,-0.03,
14.115696,-0.03,0,-0.03,
14.11775,-0.01,0,-0.03,
14.119795,0,0,-0.03,
14.122264,0.01,0,-0.02,
14.125407,0.03,0.01,-0.02,
14.128376,0.04,0.01,-0.01,
14.131056,0.05,0.01,-0.01,
14.133171,0.06,0.01,-0.01,
14.135746,0.07,0.01,-0.01,
14.137797,0.07,0,0,
14.140558,0.07,-0.01,0.01,
14.142506,0.07,-0.01,0.01,
14.145606,0.08,-0.02,0.01,
14.14839,0.07,-0.02,0.01,
14.150908,0.07,-0.02,0.02,
14.153625,0.06,-0.02,0.02,
14.157018,0.06,-0.02,0.02,
14.158112,0.05,-0.02,0.02,
14.160397,0.05,-0.01,0.01,
14.162966,0.04,-0.01,0.01,
14.166571,0.03,-0.01,0.01,
14.168043,0.03,-0.01,0.02,
14.171164,0.02,0,0.01,
14.173636,0.01,0.02,0.01,
14.176368,0,0.03,0.02,
14.178437,0,0.04,0.02,
14.180589,-0.01,0.05,0.02,
14.183177,-0.02,0.05,0.02,
14.186705,-0.02,0.05,0.02,
14.189514,-0.02,0.05,0.02,
14.191356,-0.03,0.05,0.02,
14.193969,-0.04,0.04,0.02,
14.196564,-0.04,0.04,0.02,
14.19837,-0.04,0.03,0.02,
14.200792,-0.06,0.02,0.02,
14.203711,-0.07,0.02,0.02,
14.205897,-0.08,0.01,0.03,
14.209274,-0.09,0.01,0.03,
14.210998,-0.09,0,0.03,
14.214165,-0.11,-0.02,0.03,
14.216691,-0.11,-0.03,0.03,
14.218811,-0.12,-0.03,0.03,
14.221005,-0.12,-0.04,0.02,
14.226256,-0.12,-0.05,0.02,
14.227101,-0.13,-0.04,0.01,
14.229288,-0.13,-0.03,0.01,
14.231961,-0.13,-0.02,0.01,
14.234524,-0.14,-0.02,0.01,
14.236899,-0.14,-0.01,0,
14.242426,-0.14,-0.01,0,
14.243133,-0.14,0,0,
14.246337,-0.14,0,-0.01,
14.246545,-0.14,0.01,-0.01,
14.249465,-0.14,0.01,-0.02,
14.251993,-0.14,0.01,-0.03,
14.255052,-0.13,0.01,-0.03,
14.257134,-0.13,0,-0.03,
14.259135,-0.12,0,-0.03,
14.261486,-0.12,-0.01,-0.02,
14.264081,-0.12,-0.02,-0.02,
14.267307,-0.12,-0.03,-0.02,
14.269741,-0.12,-0.05,-0.02,
14.272323,-0.12,-0.06,-0.02,
14.274916,-0.12,-0.08,-0.01,
14.277388,-0.13,-0.09,-0.02,
14.279349,-0.13,-0.1,-0.02,
14.281684,-0.13,-0.1,-0.02,
14.285802,-0.13,-0.11,-0.02,
14.287806,-0.13,-0.11,-0.02,
14.290099,-0.13,-0.11,-0.02,
14.292588,-0.13,-0.11,-0.03,
14.295152,-0.12,-0.11,-0.03,
14.297815,-0.11,-0.1,-0.03,
14.299596,-0.1,-0.09,-0.04,
14.301922,-0.08,-0.09,-0.04,
14.304813,-0.06,-0.09,-0.05,
14.307883,-0.05,-0.08,-0.05,
14.309792,-0.03,-0.07,-0.05,
14.312866,-0.01,-0.06,-0.05,
14.315328,0.01,-0.06,-0.05,
14.317317,0.02,-0.06,-0.05,
14.320398,0.04,-0.07,-0.04,
14.322338,0.06,-0.07,-0.05,
14.326634,0.07,-0.06,-0.05,
14.327322,0.08,-0.05,-0.05,
14.330615,0.08,-0.04,-0.05,
14.333217,0.09,-0.03,-0.04,
14.336727,0.08,-0.04,-0.04,
14.337629,0.08,-0.05,-0.03,
14.34016,0.07,-0.06,-0.03,
14.342513,0.06,-0.05,-0.03,
14.34623,0.06,-0.05,-0.03,
14.348409,0.05,-0.05,-0.03,
14.350685,0.05,-0.05,-0.02,
14.353501,0.05,-0.05,-0.02,
14.355794,0.05,-0.06,-0.02,
14.357735,0.06,-0.05,-0.02,
14.360346,0.06,-0.05,-0.02,
14.362573,0.06,-0.04,-0.02,
14.36521,0.06,-0.04,-0.03,
14.369763,0.06,-0.03,-0.03,
14.370877,0.06,-0.03,-0.02,
14.373487,0.06,-0.02,-0.03,
14.376176,0.06,-0.01,-0.02,
14.378091,0.06,-0.01,-0.02,
14.380682,0.06,0.01,-0.02,
14.383164,0.06,0.02,-0.02,
14.390172,0.06,0.02,-0.02,
14.390606,0.06,0.02,-0.02,
14.391336,0.07,0.02,-0.02,
14.393798,0.07,0.02,-0.02,
14.396205,0.07,0.02,-0.03,
14.398303,0.07,0.03,-0.03,
14.400692,0.07,0.04,-0.03,
14.406784,0.06,0.05,-0.03,
14.407251,0.06,0.06,-0.03,
14.408441,0.05,0.06,-0.04,
14.412141,0.04,0.06,-0.04,
14.41444,0.02,0.05,-0.04,
14.416892,0.01,0.05,-0.04,
14.418816,0,0.04,-0.04,
14.4212,-0.01,0.02,-0.05,
14.424029,-0.03,0.01,-0.05,
14.427255,-0.04,0,-0.05,
14.428958,-0.05,-0.02,-0.05,
14.431534,-0.05,-0.04,-0.05,
14.435044,-0.06,-0.05,-0.06,
14.436656,-0.06,-0.06,-0.06,
14.438512,-0.06,-0.07,-0.06,
14.440995,-0.06,-0.08,-0.06,
14.443694,-0.06,-0.08,-0.06,
14.44616,-0.06,-0.07,-0.06,
14.44945,-0.05,-0.05,-0.06,
14.451818,-0.05,-0.05,-0.05,
14.454356,-0.04,-0.04,-0.05,
14.456991,-0.04,-0.03,-0.05,
14.45874,-0.03,-0.03,-0.05,
14.461414,-0.02,-0.02,-0.05,
14.464024,-0.01,-0.02,-0.04,
