time,xaxis,yaxis,zaxis,TgF
15.82085137,1.0305,0.1535,0.0403,1.043
15.82336298,1.0213,0.155,0.0578,1.035
15.82584501,1.0027,0.1583,0.0739,1.018
15.82808751,0.9861,0.1578,0.1091,1.005
15.8305947,0.9797,0.1593,0.1178,1
15.83514033,0.9675,0.1603,0.1198,0.988
15.83568449,0.9494,0.152,0.1354,0.971
15.83842991,0.945,0.1535,0.153,0.97
15.84070616,0.9215,0.1598,0.1944,0.955
15.84302658,0.9102,0.156,0.1818,0.941
15.84574397,0.9146,0.1603,0.1725,0.944
15.84812606,0.9083,0.1593,0.1915,0.942
15.85071585,0.9019,0.153,0.214,0.939
15.85324793,0.9009,0.1598,0.2154,0.94
15.85566882,0.8985,0.156,0.2125,0.936
15.85872059,0.8951,0.1569,0.2188,0.935
15.86123851,0.8995,0.1384,0.2149,0.935
15.86377757,0.8868,0.0961,0.2247,0.92
15.86636564,0.8555,0.2098,0.2637,0.919
15.86823788,0.8403,0.2478,0.2667,0.916
15.87087148,0.8359,0.2366,0.2579,0.906
15.8733709,0.8452,0.204,0.2633,0.908
15.87663877,0.8432,0.1749,0.2832,0.907
15.8785021,0.8276,0.1904,0.2774,0.893
15.88092242,0.8139,0.2108,0.2769,0.885
15.88358351,0.8173,0.2177,0.273,0.889
15.88594372,0.8168,0.2186,0.2716,0.888
15.88865221,0.8198,0.2249,0.2735,0.893
15.89119169,0.8271,0.2322,0.2711,0.901
15.89382773,0.834,0.2366,0.2774,0.91
15.8968408,0.8325,0.2376,0.2779,0.909
15.89933679,0.83,0.2361,0.2691,0.904
15.90181528,0.8286,0.2361,0.2623,0.901
15.90438481,0.83,0.2347,0.2559,0.9
15.90666424,0.8452,0.2342,0.2384,0.909
15.90871815,0.854,0.2317,0.2408,0.917
15.91150987,0.8486,0.2177,0.2545,0.912
15.91474508,0.8472,0.2118,0.2593,0.911
15.91717643,0.8442,0.2113,0.2457,0.904
15.91894419,0.8344,0.2128,0.2237,0.89
15.92146419,0.8232,0.2103,0.2076,0.875
15.92515758,0.8212,0.2128,0.1969,0.871
15.9264756,0.8594,0.204,0.1847,0.902
15.92902805,0.9156,0.1987,0.1706,0.952
15.93171299,0.9753,0.2371,0.1359,1.013
15.9343643,1.0345,0.2638,0.0715,1.07
15.9373207,1.0741,0.2191,-0.0202,1.096
15.93978081,1.0975,0.221,-0.1105,1.125
15.94248951,1.1113,0.2623,-0.1588,1.153
15.94488305,1.1147,0.3076,-0.2076,1.175
15.94921154,1.1264,0.3338,-0.2564,1.203
15.94946992,1.1626,0.3547,-0.3218,1.257
15.95214096,1.2174,0.3679,-0.375,1.326
15.95531159,1.2687,0.3581,-0.4179,1.383
15.95762461,1.3035,0.3256,-0.4253,1.409
15.95969831,1.3088,0.273,-0.4048,1.397
15.96183336,1.3079,0.2332,-0.3862,1.383
15.96483383,1.303,0.1963,-0.3535,1.364
15.96765998,1.3064,0.1613,-0.3252,1.356
15.96951883,1.3137,0.1346,-0.3023,1.355
15.97220597,1.3035,0.1015,-0.2832,1.338
15.97505034,1.2809,0.0733,-0.2633,1.31
15.97775519,1.2883,0.0742,-0.2379,1.312
15.98044836,1.2829,0.0723,-0.1725,1.296
15.98284269,1.2526,0.0606,-0.0973,1.258
15.98542706,1.21,0.0519,-0.0349,1.212
15.98737946,1.1694,0.0436,0.0256,1.171
15.9897229,1.1274,0.0392,0.071,1.13
15.9924155,1.0877,0.0446,0.1052,1.094
15.99476748,1.0604,0.0524,0.1452,1.072
15.99749175,1.032,0.067,0.1642,1.047
15.99989378,1.0081,0.0825,0.1794,1.027
16.0024606,0.9724,0.0874,0.2008,0.997
16.00555847,0.9396,0.0927,0.2252,0.971
16.00758863,0.9132,0.0981,0.2443,0.95
16.00998831,0.8956,0.0859,0.2472,0.933
16.01289337,0.8501,0.0923,0.2881,0.902
16.01627456,0.7958,0.1448,0.3438,0.879
16.01831743,0.811,0.1725,0.2311,0.861
16.02066467,0.7919,0.1598,0.2554,0.847
16.02318858,0.7738,0.1671,0.314,0.852
16.0256916,0.7694,0.1744,0.3247,0.853
16.02781399,0.768,0.1948,0.3087,0.85
16.03029462,0.7611,0.2036,0.3116,0.847
16.03291285,0.7626,0.2094,0.3096,0.849
16.03550384,0.7631,0.2089,0.3052,0.848
16.03795342,0.768,0.2031,0.3062,0.851
16.04038337,0.7709,0.1996,0.3154,0.857
16.04290457,0.7543,0.2021,0.3223,0.845
16.04739644,0.7406,0.2167,0.3443,0.845
16.04815899,0.7122,0.2391,0.3692,0.837
16.05081123,0.6916,0.2541,0.3823,0.83
16.05330868,0.6721,0.2604,0.3999,0.824
16.05584639,0.6706,0.26,0.4038,0.825
16.05872462,0.6765,0.2585,0.4223,0.838
16.06208889,0.6887,0.2585,0.4297,0.852
16.06378004,0.7014,0.2595,0.415,0.855
16.06633754,0.7141,0.2585,0.3867,0.852
16.06821296,0.7303,0.276,0.355,0.858
16.07070926,0.7293,0.2779,0.3438,0.853
16.07372608,0.7479,0.2536,0.3062,0.847
16.0767353,0.79,0.222,0.2545,0.859
16.07831254,0.853,0.2089,0.2086,0.903
16.08102254,0.9166,0.2225,0.1486,0.955
16.08354108,0.9763,0.2371,0.0813,1.008
16.08595598,1.0129,0.2546,0.0071,1.044
16.08858145,1.0516,0.2623,-0.0666,1.086
16.09097869,1.0926,0.2721,-0.13,1.133
16.09464462,1.1352,0.2794,-0.1896,1.184
16.09711926,1.1738,0.294,-0.2428,1.234
16.0994739,1.2095,0.3115,-0.2896,1.282
16.1018327,1.232,0.3163,-0.3345,1.315
16.10418801,1.2467,0.3149,-0.3692,1.338
16.10687681,1.2609,0.3144,-0.3862,1.356
16.10864728,1.2653,0.3051,-0.3906,1.359
16.11122244,1.2711,0.2711,-0.375,1.353
16.11432562,1.2609,0.2245,-0.3306,1.323
16.11717775,1.2491,0.1841,-0.3033,1.299
16.11885093,1.2413,0.153,-0.2667,1.279
16.12129051,1.2428,0.1175,-0.2203,1.268
16.12427254,1.2482,0.102,-0.1784,1.265
16.12712911,1.2486,0.0918,-0.1442,1.26
16.12897015,1.233,0.083,-0.1154,1.241
16.1315565,1.209,0.0772,-0.0793,1.214
16.13437614,1.1905,0.0747,-0.0393,1.193
16.13714999,1.1616,0.0742,-0.0027,1.164
16.13970989,1.1254,0.0747,0.0285,1.128
16.14224541,1.0921,0.0782,0.0573,1.096
16.14482453,1.0692,0.0864,0.0866,1.076
16.14737822,1.0457,0.0971,0.1086,1.056
16.14922395,1.0403,0.1224,0.1066,1.053
16.15170744,1.0164,0.1418,0.114,1.033
16.15439911,0.9826,0.1418,0.1359,1.002
16.15748572,0.9445,0.1399,0.152,0.967
16.15987458,0.918,0.1491,0.173,0.946
16.16181786,0.8995,0.1491,0.1949,0.932
16.1644351,0.8784,0.1506,0.2164,0.917
16.16760656,0.8545,0.1613,0.2311,0.9
16.16943453,0.8476,0.156,0.2491,0.897
16.17194317,0.8364,0.1209,0.2642,0.885
16.17487125,0.8183,0.1578,0.2828,0.88
16.17770953,0.8076,0.1822,0.3013,0.881
16.18019005,0.812,0.1889,0.3116,0.89
16.18275031,0.8071,0.1851,0.3316,0.892
16.18522276,0.808,0.1792,0.3428,0.896
16.18777177,0.7988,0.1725,0.352,0.89
16.18959656,0.7953,0.1632,0.3574,0.887
16.19478484,0.7836,0.1627,0.3648,0.88
16.19509302,0.767,0.1764,0.3638,0.867
16.19817969,0.7469,0.1933,0.3648,0.853
16.19984109,0.7381,0.1977,0.376,0.852
16.20255698,0.7415,0.2045,0.3794,0.858
16.20516396,0.7572,0.2186,0.3784,0.874
16.20755427,0.7689,0.2269,0.3736,0.884
16.20984672,0.7782,0.2391,0.3496,0.886
16.21245537,0.7856,0.2478,0.3286,0.887
16.21574771,0.7841,0.2488,0.2945,0.874
16.21811417,0.7997,0.2458,0.2462,0.872
16.22075156,0.8354,0.2468,0.2028,0.894
16.22318573,0.8858,0.2565,0.1539,0.935
16.22572,0.9435,0.2623,0.09,0.983
16.22776729,0.9914,0.2672,0.0427,1.028
16.23032729,1.0393,0.2711,-0.0027,1.074
16.23270229,1.0804,0.2954,-0.07,1.122
16.23567849,1.1108,0.2769,-0.1384,1.153
16.23791641,1.1382,0.2468,-0.1886,1.18
16.24033323,1.168,0.2609,-0.2301,1.219
16.24282235,1.188,0.2784,-0.2486,1.245
16.24555386,1.187,0.2755,-0.2691,1.248
16.24803391,1.1768,0.2702,-0.2716,1.238
16.25040375,1.1699,0.2556,-0.2569,1.225
16.25299344,1.1714,0.2312,-0.2423,1.218
16.2556948,1.1787,0.205,-0.2306,1.218
16.25869865,1.189,0.1734,-0.2052,1.219
16.2613237,1.1929,0.155,-0.1671,1.214
16.26320021,1.1851,0.1399,-0.1525,1.203
16.26554172,1.1792,0.1234,-0.1354,1.193
16.26805839,1.1729,0.1136,-0.1081,1.183
16.27064522,1.1636,0.1088,-0.0779,1.171
16.27312594,1.1479,0.0991,-0.0442,1.153
16.27629105,1.124,0.0976,-0.0022,1.128
16.27837522,1.0926,0.101,0.0324,1.098
16.2807873,1.0618,0.0995,0.0612,1.068
16.28331782,1.0379,0.1068,0.0808,1.046
16.28578949,1.0198,0.1243,0.1076,1.033
16.28831777,1.0012,0.1384,0.1252,1.018
16.29089423,0.9802,0.1545,0.1403,1.002
16.29368636,0.9543,0.1662,0.1608,0.982
16.29700657,0.9343,0.1686,0.1603,0.963
16.29909855,0.9122,0.1725,0.1618,0.942
16.30135709,0.8795,0.1739,0.1866,0.916
16.30421433,0.8609,0.1759,0.2047,0.902
16.30694157,0.8511,0.1851,0.2115,0.896
16.30862741,0.8423,0.1875,0.2281,0.893
16.31116256,0.833,0.1812,0.2437,0.887
16.3139835,0.8223,0.1812,0.2696,0.884
16.31698168,0.8003,0.1827,0.2862,0.869
16.31865855,0.7886,0.1793,0.2964,0.861
16.32127548,0.7793,0.1764,0.312,0.858
16.32424845,0.7802,0.1822,0.315,0.861
16.32631345,0.7886,0.1822,0.3267,0.873
16.32892319,0.7964,0.1783,0.3354,0.882
16.33133861,0.8101,0.188,0.3349,0.897
16.33413986,0.8135,0.1982,0.3184,0.896
16.33725303,0.8125,0.2055,0.3071,0.893
16.34181652,0.8091,0.2157,0.2891,0.886
16.3421308,0.8145,0.2235,0.2642,0.885
16.34479777,0.8335,0.2298,0.2349,0.896
16.34737293,0.8594,0.2333,0.2081,0.915
16.3491171,0.8917,0.2351,0.169,0.938
16.3516696,0.9275,0.2449,0.132,0.968
16.35418215,0.9671,0.2537,0.0876,1.004
16.35737507,1.0067,0.2498,0.0451,1.038
16.35932288,1.0296,0.2517,-0.0022,1.06
16.36172658,1.0428,0.2507,-0.0354,1.073
16.36436288,1.0643,0.2478,-0.0681,1.095
16.36770793,1.0854,0.2498,-0.1096,1.119
16.36934309,1.1123,0.2565,-0.1379,1.15
16.37249127,1.1275,0.2527,-0.154,1.166
16.37446033,1.1387,0.2381,-0.1594,1.174
16.3778859,1.1451,0.2216,-0.1608,1.177
16.38013814,1.1451,0.2089,-0.1564,1.174
16.38258366,1.1509,0.1866,-0.1442,1.175
16.38522653,1.146,0.1778,-0.1349,1.168
16.38767804,1.148,0.1671,-0.1189,1.166
16.38952575,1.1412,0.1574,-0.1071,1.157
16.39217809,1.1343,0.1604,-0.0911,1.149
16.39489674,1.1333,0.1506,-0.0823,1.146
16.39800924,1.1299,0.1428,-0.0739,1.141
16.39999481,1.1236,0.1418,-0.0642,1.134
16.4022895,1.1187,0.1438,-0.0422,1.129
16.40512794,1.1011,0.1423,-0.0276,1.111
16.40748273,1.084,0.1423,0.0046,1.093
16.40991804,1.0614,0.1477,0.0227,1.072
16.41235294,1.0438,0.1545,0.0329,1.056
16.41547617,1.0218,0.1487,0.0529,1.034
16.41818752,0.9974,0.1579,0.0675,1.012
16.42069013,0.9827,0.1642,0.0832,1
16.42368794,0.9671,0.1666,0.1066,0.987
16.42576471,0.9524,0.1681,0.1286,0.976
16.42774638,0.9323,0.1827,0.1598,0.963
16.43014403,0.9133,0.1905,0.1808,0.95
16.43256414,0.8996,0.1788,0.1817,0.935
16.43559002,0.8785,0.1808,0.1905,0.917
16.43788435,0.8638,0.1846,0.2095,0.908
16.44011195,0.8511,0.1851,0.2329,0.902
16.44274487,0.8409,0.19,0.2491,0.897
16.44538778,0.836,0.1885,0.2656,0.897
16.44791726,0.8262,0.1841,0.2749,0.89
16.45035716,0.8159,0.1817,0.2881,0.884
16.45279789,0.8027,0.1812,0.2935,0.874
16.45560497,0.7949,0.1866,0.3013,0.87
16.4587594,0.7978,0.1919,0.3096,0.877
16.46110914,0.7876,0.1929,0.3208,0.872
16.4636069,0.7876,0.1895,0.3325,0.876
16.46609201,0.789,0.1856,0.3291,0.875
16.4681207,0.8037,0.1924,0.3252,0.888
16.47050529,0.8135,0.207,0.3106,0.895
16.47312643,0.8189,0.2147,0.2911,0.895
16.47620409,0.8257,0.2186,0.2691,0.896
16.47844258,0.8516,0.2172,0.2349,0.91
16.48067591,0.8839,0.2201,0.2027,0.933
16.48328732,0.9025,0.2254,0.17,0.946
16.48588164,0.9275,0.2391,0.1354,0.967
16.48850685,0.9548,0.2449,0.0929,0.99
16.49081399,0.9807,0.2386,0.048,1.01
16.49347513,1.0027,0.2289,0.0217,1.029
16.49577149,1.035,0.2211,-0.0003,1.058
16.49945123,1.0727,0.2196,-0.0491,1.096
16.50170498,1.0947,0.2298,-0.0857,1.122
16.5041305,1.1143,0.2333,-0.1101,1.144
16.50660789,1.1294,0.2371,-0.1277,1.161
16.50852664,1.1328,0.2323,-0.1432,1.165
16.51106222,1.1353,0.2211,-0.1491,1.166
16.5138606,1.1372,0.206,-0.1467,1.165
16.51733144,1.1309,0.1856,-0.1364,1.154
16.51937993,1.1319,0.1783,-0.1257,1.153
16.52113451,1.1328,0.1817,-0.1017,1.152
16.5242118,1.1231,0.1715,-0.0842,1.139
16.52730139,1.1162,0.1613,-0.0686,1.13
16.52868284,1.103,0.1516,-0.0535,1.115
16.53126102,1.0972,0.1516,-0.0383,1.108
16.5340267,1.0937,0.1501,-0.0174,1.104
16.5370868,1.0864,0.1501,-0.0095,1.097
16.53958217,1.0756,0.1545,0.0148,1.087
16.54201503,1.0717,0.1535,0.0188,1.083
16.54452175,1.0634,0.1599,0.0222,1.076
16.54717238,1.0521,0.1555,0.029,1.064
16.54900483,1.0487,0.1604,0.0329,1.061
16.55444727,1.0453,0.1696,0.0334,1.059
16.55475493,1.0282,0.1734,0.0348,1.043
16.55753837,1.0101,0.1827,0.0407,1.027
16.55941639,0.9949,0.1831,0.0524,1.013
16.5618778,0.9812,0.1831,0.0598,1
16.56428202,0.9671,0.1895,0.0714,0.988
16.56744436,0.9543,0.188,0.0905,0.977
16.56920847,0.9392,0.1808,0.1144,0.963
16.57187337,0.9279,0.1793,0.1417,0.956
16.57497316,0.924,0.1749,0.1393,0.951
16.57758775,0.9187,0.1642,0.151,0.945
16.58008186,0.905,0.1632,0.1812,0.937
16.5824604,0.8971,0.1589,0.1988,0.933
16.58501181,0.8913,0.1506,0.2179,0.93
16.58763295,0.8883,0.1497,0.2232,0.928
16.58944488,0.8786,0.1511,0.2373,0.923
16.59199712,0.8766,0.1569,0.2598,0.928
16.59479936,0.8707,0.1618,0.2656,0.925
16.59806139,0.858,0.1696,0.271,0.916
16.59964592,0.8443,0.1725,0.272,0.904
16.60214431,0.8306,0.1783,0.2769,0.894
16.60512879,0.8169,0.1866,0.2818,0.884
16.60772035,0.8076,0.1977,0.292,0.881
16.60973327,0.8003,0.2055,0.293,0.877
16.61223764,0.8042,0.2021,0.2974,0.881
16.61491254,0.813,0.2055,0.2886,0.887
16.61791728,0.8326,0.2196,0.2842,0.907
16.62062025,0.8418,0.2293,0.272,0.914
16.62301186,0.8497,0.2333,0.2545,0.917
16.62555603,0.8595,0.2381,0.2422,0.924
16.62757358,0.859,0.2371,0.2261,0.919
16.62992239,0.8531,0.2395,0.212,0.911
16.63246556,0.8477,0.2405,0.1842,0.9
16.63559119,0.8506,0.2425,0.1505,0.897
16.63781077,0.8742,0.2425,0.1203,0.915
16.64028817,0.9074,0.2337,0.1183,0.944
16.64257978,0.9661,0.2279,0.0988,0.997
16.64540676,1.0277,0.2342,0.0519,1.055
16.64780307,1.0747,0.2468,-0.0042,1.103
16.65208994,1.0879,0.2517,-0.0676,1.119
16.65286708,1.08,0.2648,-0.1105,1.118
16.6558264,1.082,0.2629,-0.1325,1.121
16.65851036,1.0942,0.257,-0.156,1.135
16.66109421,1.1152,0.2556,-0.1764,1.158
16.66349051,1.1431,0.2527,-0.2037,1.188
16.6665913,1.1724,0.2512,-0.2116,1.218
16.66805093,1.1837,0.2293,-0.2076,1.223
16.67052583,1.1764,0.2099,-0.1979,1.211
16.67298489,1.1778,0.1793,-0.1862,1.206
16.67556203,1.1739,0.1584,-0.1672,1.196
16.67817281,1.1729,0.1472,-0.1481,1.191
16.68064609,1.1754,0.1395,-0.1277,1.19
16.68304494,1.1749,0.1326,-0.1023,1.187
16.68558083,1.1627,0.1204,-0.0818,1.172
16.68844234,1.1519,0.1132,-0.0496,1.159
16.69064656,1.1343,0.1059,-0.0271,1.14
16.69318901,1.1143,0.1044,0.0007,1.119
16.69631437,1.0981,0.1093,0.0276,1.104
16.69911218,1.0849,0.1079,0.0505,1.091
16.70158229,1.0664,0.1112,0.0607,1.074
16.70405672,1.0292,0.12,0.0768,1.039
16.70647146,1.0023,0.1258,0.0953,1.015
16.7083438,0.9949,0.139,0.0988,1.009
16.71092573,0.9837,0.1492,0.1071,1.001
16.71383568,0.9631,0.1599,0.1344,0.986
16.71668385,0.9465,0.1657,0.1486,0.972
16.71851359,0.9294,0.1618,0.1593,0.957
16.72124958,0.9108,0.1637,0.1656,0.94
16.72392995,0.8937,0.154,0.191,0.927
16.72611604,0.8879,0.1599,0.2051,0.925
16.72863151,0.8893,0.1676,0.2071,0.928
16.73194125,0.8791,0.1681,0.2149,0.92
16.73401344,0.8722,0.1292,0.213,0.907
16.7369962,0.8478,0.0826,0.2373,0.884
16.73947172,0.8228,0.2026,0.2661,0.888
16.74206281,0.8081,0.2512,0.2779,0.891
16.74444229,0.8062,0.2405,0.2735,0.885
16.74694953,0.811,0.2235,0.2896,0.89
16.74886146,0.8081,0.1943,0.311,0.887
16.7514749,0.8047,0.1608,0.3271,0.883
16.75427344,0.7807,0.1686,0.3208,0.861
16.7571812,0.7685,0.1808,0.3184,0.851
16.75896604,0.7719,0.1846,0.3164,0.854
16.76166355,0.7895,0.2012,0.3223,0.876
16.76652329,0.8042,0.2167,0.3252,0.894
16.76689459,0.8169,0.2337,0.3261,0.91
16.76964688,0.812,0.241,0.3208,0.906
16.7716799,0.8052,0.2415,0.3101,0.896
16.77433152,0.7974,0.2439,0.2881,0.882
16.77751126,0.7851,0.2502,0.2661,0.866
16.7798423,0.793,0.2542,0.2281,0.863
16.7826486,0.8052,0.2532,0.2042,0.868
16.78499881,0.8194,0.2488,0.1929,0.878
16.78764235,0.8703,0.2469,0.1656,0.92
16.78946433,0.9446,0.2619,0.1159,0.987
16.79190016,1.017,0.2901,0.0593,1.059
16.79741105,1.0761,0.2609,-0.0188,1.107
16.79764626,1.1138,0.2469,-0.0857,1.144
16.79942824,1.1333,0.2551,-0.1379,1.17
16.80222673,1.1416,0.2653,-0.1882,1.187
16.80483824,1.1426,0.2775,-0.2355,1.199
16.80776407,1.1597,0.3022,-0.2691,1.228
16.80959522,1.1798,0.3101,-0.2926,1.254
16.81211214,1.2018,0.2901,-0.3014,1.273
16.81486985,1.2116,0.2571,-0.2882,1.272
16.81790303,1.2136,0.2157,-0.2721,1.262
16.82044267,1.2145,0.1822,-0.2521,1.254
16.82298746,1.2189,0.1545,-0.2252,1.249
16.82537871,1.2312,0.136,-0.2081,1.256
16.82755756,1.2361,0.1117,-0.1803,1.254
16.82995371,1.2321,0.0928,-0.152,1.245
16.83281548,1.2233,0.0811,-0.1291,1.233
16.83536715,1.2214,0.0763,-0.1023,1.228
16.83780272,1.2072,0.0758,-0.0603,1.211
16.84044986,1.172,0.0684,-0.0095,1.174
16.84262657,1.1397,0.0675,0.0217,1.142
16.84531803,1.1016,0.0763,0.0519,1.105
16.84768366,1.0624,0.0816,0.0695,1.068
16.85009892,1.0429,0.0942,0.0778,1.05
16.85273329,1.0219,0.1122,0.0988,1.033
16.85542001,1.0018,0.1258,0.1173,1.016
16.85825418,0.9812,0.1423,0.129,1
16.86091309,0.9495,0.1516,0.1446,0.972
16.86394262,0.9216,0.1497,0.1593,0.947
16.86635257,0.8986,0.1409,0.1754,0.926
16.86797486,0.8883,0.1253,0.1842,0.916
16.87049251,0.8663,0.1132,0.2027,0.897
16.87277652,0.8458,0.1627,0.2364,0.893
16.87557048,0.8331,0.1939,0.2457,0.89
16.87801173,0.8238,0.2007,0.2593,0.887
16.88110127,0.8282,0.1987,0.2705,0.894
16.88317627,0.8321,0.1919,0.2774,0.898
16.88567705,0.8253,0.1836,0.2881,0.893
16.8882683,0.8233,0.1783,0.2959,0.893
16.89071215,0.8131,0.1788,0.2915,0.882
16.89369908,0.7983,0.1768,0.3032,0.872
16.89601621,0.7807,0.1817,0.3135,0.861
16.8987309,0.7656,0.1919,0.3335,0.857
16.90123403,0.745,0.206,0.3491,0.848
16.90391507,0.7274,0.2157,0.3623,0.841
16.90625585,0.726,0.2201,0.3681,0.843
16.90823137,0.7382,0.2284,0.3711,0.857
16.91079486,0.7636,0.2454,0.3691,0.883
16.91379158,0.771,0.2522,0.353,0.885
16.91686309,0.7763,0.258,0.3266,0.881
16.9184457,0.77,0.258,0.2944,0.864
16.92093544,0.7793,0.2634,0.2432,0.858
16.9242246,0.8013,0.2614,0.2012,0.867
16.92599054,0.8468,0.26,0.2007,0.908
16.92875507,0.9177,0.2809,0.1622,0.973
16.9311033,0.9872,0.2726,0.0837,1.028
16.93389283,1.0458,0.2542,0.0051,1.076
16.93684705,1.084,0.2507,-0.0432,1.113
16.93936138,1.104,0.2609,-0.0984,1.139
16.94190169,1.1118,0.2721,-0.1584,1.156
16.94453919,1.1201,0.2823,-0.195,1.172
16.94704544,1.1407,0.2843,-0.2223,1.196
16.94883632,1.1642,0.2828,-0.2457,1.223
16.95133148,1.1774,0.2702,-0.2531,1.234
16.95410565,1.1872,0.2517,-0.2516,1.239
16.95704851,1.195,0.223,-0.2433,1.24
16.95891455,1.1921,0.1939,-0.2208,1.228
16.96148518,1.1847,0.1618,-0.1999,1.212
16.96455039,1.1818,0.1316,-0.1726,1.202
16.96659403,1.1921,0.1127,-0.1413,1.206
16.9690543,1.195,0.1054,-0.1159,1.205
16.97153471,1.1862,0.1015,-0.0881,1.194
16.97419945,1.1691,0.0923,-0.0603,1.174
16.97728398,1.147,0.0913,-0.0281,1.151
16.97985841,1.1236,0.0952,0.0104,1.128
16.98234575,1.0957,0.0986,0.0373,1.101
16.98498789,1.0673,0.1025,0.0631,1.074
16.9873981,1.0365,0.1088,0.0841,1.046
16.98922539,1.015,0.1229,0.0997,1.027
16.9922632,0.9979,0.1375,0.1051,1.013
16.99494221,0.9847,0.1501,0.1217,1.004
16.99758956,0.9622,0.1599,0.13,0.984
16.99945576,0.9377,0.1652,0.1451,0.963
17.00190388,0.9113,0.1734,0.1597,0.941
17.00493966,0.8864,0.1749,0.1778,0.921
17.00772571,0.8751,0.1783,0.1768,0.91
17.01184888,0.8649,0.1866,0.1842,0.904
17.01211034,0.8536,0.1866,0.2012,0.897
17.0150192,0.8473,0.1915,0.2179,0.896
17.01802185,0.8566,0.1856,0.2261,0.905
17.02061784,0.8531,0.1808,0.232,0.902
17.02286196,0.8531,0.1754,0.2378,0.903
17.02543914,0.8615,0.1827,0.2315,0.911
17.02731097,0.8634,0.1885,0.232,0.914
17.02976378,0.8595,0.1929,0.2339,0.911
17.03230482,0.8624,0.1992,0.2295,0.914
17.03484217,0.86,0.1924,0.2271,0.91
17.03751805,0.8624,0.2021,0.2281,0.915
17.03986441,0.8659,0.2089,0.23,0.92
17.04244441,0.8683,0.2143,0.23,0.923
17.04495894,0.8668,0.2119,0.2183,0.919
17.04769024,0.8629,0.2162,0.211,0.914
17.05003488,0.8654,0.2089,0.2091,0.914
17.05248774,0.8761,0.2084,0.2051,0.924
17.05565076,0.8898,0.2162,0.1944,0.936
17.05865509,0.9025,0.2124,0.1856,0.946
17.06075316,0.9162,0.2089,0.1676,0.955
17.06327222,0.9289,0.2084,0.151,0.964
17.06597446,0.9372,0.2138,0.1329,0.97
17.06793175,0.9475,0.2124,0.1212,0.979
17.07036488,0.9539,0.208,0.1085,0.982
17.07276644,0.9671,0.208,0.0876,0.993
17.07572326,0.9803,0.208,0.0617,1.004
17.07806337,0.9974,0.2138,0.0397,1.021
17.08048186,1.0136,0.2114,0.0255,1.036
17.08291358,1.0312,0.2104,-0.0032,1.052
17.08564889,1.0453,0.2153,-0.0208,1.067
17.08815358,1.061,0.2172,-0.0408,1.084
17.09168889,1.0708,0.2211,-0.0642,1.095
17.09308087,1.0879,0.226,-0.0793,1.114
17.0956242,1.104,0.226,-0.0979,1.131
17.09871139,1.1133,0.2255,-0.0984,1.14
17.10122384,1.1108,0.2167,-0.1125,1.137
17.10371941,1.1128,0.2084,-0.1145,1.138
17.10636691,1.1069,0.2012,-0.1082,1.13
17.10817447,1.0967,0.1919,-0.1067,1.118
17.11071368,1.0932,0.1827,-0.0984,1.113
17.11335796,1.0923,0.1686,-0.073,1.108
17.11574452,1.0864,0.1618,-0.0496,1.1
17.11848676,1.0796,0.1516,-0.0281,1.091
17.12079566,1.0703,0.1453,0.0007,1.08
17.12339082,1.0571,0.139,0.0197,1.066
17.12584415,1.0385,0.1341,0.0412,1.048
17.12873988,1.0272,0.137,0.0646,1.038
17.13109608,1.0136,0.1326,0.088,1.026
17.13374072,0.9872,0.137,0.0968,1.001
17.13664129,0.9764,0.1419,0.1193,0.994
17.13908046,0.9642,0.1472,0.1226,0.983
17.14173827,0.9573,0.156,0.131,0.979
17.14436457,0.9495,0.1642,0.1446,0.974
17.14698983,0.9372,0.1696,0.151,0.964
17.14867494,0.9314,0.1715,0.1476,0.958
17.15121233,0.9245,0.1715,0.1515,0.952
17.15398666,0.9196,0.1754,0.1553,0.949
17.15696233,0.9187,0.1783,0.1515,0.948
17.15878447,0.9187,0.1808,0.1573,0.949
17.16132911,0.9162,0.1866,0.1553,0.948
17.16417463,0.9133,0.19,0.1583,0.946
17.16702978,0.9128,0.1929,0.1553,0.946
17.16896244,0.9123,0.1963,0.1573,0.946
17.17143577,0.9059,0.1953,0.1578,0.94
17.17417208,0.8981,0.1953,0.1705,0.935
17.1772615,0.8971,0.1982,0.172,0.935
17.17972682,0.8942,0.1953,0.1808,0.933
17.18229947,0.8937,0.1997,0.1915,0.936
17.18476833,0.8859,0.2036,0.1973,0.93
17.1874188,0.8815,0.2017,0.1954,0.925
17.18958911,0.8756,0.2002,0.1968,0.92
17.19174395,0.8781,0.1949,0.1959,0.921
17.19457859,0.8888,0.1949,0.1905,0.93
17.19750604,0.8986,0.1968,0.1934,0.94
17.19930015,0.9055,0.2012,0.1919,0.947
17.20183645,0.9157,0.2002,0.1808,0.955
17.20574343,0.925,0.1982,0.1612,0.96
17.20781812,0.9279,0.2017,0.1519,0.962
17.2094277,0.9309,0.2036,0.1495,0.965
17.21196395,0.9397,0.2056,0.1388,0.972
17.21490411,0.9432,0.206,0.128,0.974
17.21767994,0.9422,0.2089,0.1202,0.973
17.22024729,0.9476,0.2036,0.108,0.975
17.22277791,0.9476,0.207,0.0978,0.975
17.2252863,0.9461,0.207,0.0812,0.972
17.22753958,0.9568,0.1997,0.0641,0.98
17.22972646,0.9818,0.1997,0.0568,1.003
17.23217432,1.0121,0.1997,0.0368,1.032
